record_id,customer_id,customer_name,customer_segment,city,state,event_ts,event_date,cell_tower_id,network_type,call_type,duration_sec,data_mb,sms_count,dropped_flag,signal_strength,latency_ms,complaint_code,revenue_inr,plan_type
842,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-25 12:14:00,2026-02-25,KOL_701,4G,VOICE,923,0.0,0,0,59,170,NO_SIGNAL,10.68,PREPAID
843,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-10 08:26:00,2026-03-10,HYD_501,5G,SMS,0,0.0,1,0,91,197,BILLING,0.16,PREPAID
844,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-25 08:07:00,2026-02-25,CHE_401,5G,VOICE,490,0.0,0,0,51,147,NO_ISSUE,11.36,CORPORATE
845,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-01 08:10:00,2026-02-01,MUM_201,4G,VOICE,882,0.0,0,0,53,273,NO_ISSUE,18.04,PREPAID
846,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-08 08:30:00,2026-02-08,PUN_601,4G,VOICE,982,0.0,0,0,51,37,LOW_SPEED,5.38,CORPORATE
847,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-02 12:07:00,2026-02-02,BLR_101,5G,VOICE,514,0.0,0,0,50,96,NO_SIGNAL,11.81,CORPORATE
848,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-09 11:49:00,2026-03-09,MUM_201,5G,SMS,0,0.0,1,0,87,171,NO_ISSUE,0.15,PREPAID
849,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-15 02:36:00,2026-01-15,DEL_301,4G,SMS,0,0.0,1,0,82,252,NO_ISSUE,0.17,PREPAID
850,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-15 03:36:00,2026-02-15,DEL_301,4G,VOICE,1095,0.0,0,0,89,166,NO_ISSUE,12.45,CORPORATE
851,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-17 12:04:00,2026-02-17,CHE_401,5G,VOICE,663,0.0,0,1,71,52,NO_ISSUE,6.95,POSTPAID
852,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-26 09:38:00,2026-03-26,BLR_101,4G,VOICE,216,0.0,0,0,100,106,NO_ISSUE,4.98,PREPAID
853,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-18 00:38:00,2026-03-18,BLR_102,4G,DATA_SESSION,597,2354.81,0,0,89,247,NO_ISSUE,64.24,CORPORATE
854,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-23 03:47:00,2026-03-23,HYD_501,4G,VOICE,1790,0.0,0,0,70,79,BILLING,37.72,PREPAID
855,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-16 09:41:00,2026-02-16,HYD_501,4G,VOICE,1526,0.0,0,0,44,181,NO_SIGNAL,8.8,CORPORATE
856,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-18 20:08:00,2026-03-18,KOL_701,5G,DATA_SESSION,1302,93.91,0,0,36,72,NO_ISSUE,20.79,POSTPAID
857,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-14 08:25:00,2026-02-14,DEL_301,5G,DATA_SESSION,598,333.82,0,0,46,142,LOW_SPEED,15.33,CORPORATE
858,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-04 18:47:00,2026-01-04,CHE_401,4G,VOICE,798,0.0,0,0,65,198,NO_ISSUE,14.47,PREPAID
859,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-14 20:54:00,2026-02-14,KOL_701,4G,DATA_SESSION,751,1360.82,0,0,72,69,NO_ISSUE,80.64,POSTPAID
860,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-23 18:26:00,2026-01-23,PUN_601,4G,DATA_SESSION,971,2391.01,0,0,49,197,NO_ISSUE,116.45,POSTPAID
861,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-03 21:16:00,2026-01-03,CHE_401,4G,VOICE,1762,0.0,0,0,42,185,NO_ISSUE,20.0,POSTPAID
862,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-25 16:08:00,2026-01-25,BLR_102,4G,VOICE,1323,0.0,0,0,74,249,NO_ISSUE,21.76,CORPORATE
863,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-13 00:16:00,2026-01-13,BLR_101,4G,DATA_SESSION,1499,57.69,0,0,83,66,DROP,18.88,PREPAID
864,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-03 05:00:00,2026-02-03,DEL_301,5G,VOICE,1736,0.0,0,0,64,84,LOW_SPEED,40.3,CORPORATE
865,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-04 12:48:00,2026-01-04,DEL_301,5G,DATA_SESSION,1098,260.79,0,0,85,212,NO_ISSUE,14.69,CORPORATE
866,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-26 01:11:00,2026-01-26,PUN_601,5G,DATA_SESSION,793,1639.91,0,0,51,219,DROP,30.22,CORPORATE
867,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-02 14:12:00,2026-01-02,BLR_101,4G,DATA_SESSION,330,243.41,0,0,85,119,LOW_SPEED,17.4,CORPORATE
868,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-26 04:40:00,2026-01-26,DEL_301,4G,VOICE,1363,0.0,0,0,83,169,NO_ISSUE,12.87,POSTPAID
869,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-02 19:36:00,2026-01-02,DEL_301,5G,SMS,0,0.0,1,0,82,205,NO_ISSUE,0.25,POSTPAID
870,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-03 21:53:00,2026-02-03,MUM_201,4G,VOICE,656,0.0,0,0,45,68,NO_ISSUE,6.0,PREPAID
871,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-26 08:44:00,2026-02-26,BLR_101,4G,DATA_SESSION,1739,1418.76,0,0,64,50,DROP,49.32,PREPAID
872,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-04 23:08:00,2026-03-04,KOL_701,4G,DATA_SESSION,31,674.02,0,0,61,270,NO_ISSUE,24.67,CORPORATE
873,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-26 02:27:00,2026-03-26,BLR_101,5G,VOICE,789,0.0,0,0,36,51,NO_ISSUE,5.86,PREPAID
874,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-15 07:44:00,2026-02-15,CHE_401,5G,VOICE,1017,0.0,0,0,88,112,NO_ISSUE,7.48,CORPORATE
875,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-26 05:42:00,2026-02-26,CHE_401,4G,SMS,0,0.0,1,0,56,92,NO_ISSUE,0.24,POSTPAID
876,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-12 09:10:00,2026-02-12,KOL_701,4G,VOICE,1549,0.0,0,0,52,104,NO_ISSUE,33.44,PREPAID
877,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-31 04:14:00,2026-03-31,DEL_301,5G,VOICE,428,0.0,0,0,93,94,NO_ISSUE,7.49,CORPORATE
878,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-27 11:40:00,2026-02-27,DEL_301,4G,VOICE,602,0.0,0,0,89,176,NO_ISSUE,12.24,CORPORATE
879,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-24 04:38:00,2026-02-24,CHE_401,5G,VOICE,593,0.0,0,0,48,42,DROP,9.93,CORPORATE
880,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-20 07:14:00,2026-01-20,MUM_201,5G,VOICE,463,0.0,0,1,53,46,NO_ISSUE,10.41,PREPAID
881,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-08 23:18:00,2026-02-08,HYD_501,4G,DATA_SESSION,1044,1901.22,0,0,65,221,NO_ISSUE,68.37,CORPORATE
882,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-22 15:34:00,2026-03-22,BLR_102,4G,DATA_SESSION,360,2364.0,0,0,70,93,LOW_SPEED,75.82,CORPORATE
883,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-01 14:31:00,2026-03-01,HYD_501,4G,VOICE,768,0.0,0,0,79,237,NO_ISSUE,12.44,POSTPAID
884,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-27 04:35:00,2026-03-27,BLR_101,4G,DATA_SESSION,925,905.67,0,0,59,22,NO_ISSUE,52.76,CORPORATE
885,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-04 07:14:00,2026-01-04,KOL_701,4G,DATA_SESSION,835,114.57,0,0,67,160,NO_ISSUE,25.31,POSTPAID
886,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-17 01:36:00,2026-01-17,MUM_201,5G,VOICE,1557,0.0,0,0,48,19,NO_ISSUE,26.87,PREPAID
887,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-08 10:34:00,2026-02-08,BLR_101,4G,DATA_SESSION,928,1595.51,0,0,42,180,NO_ISSUE,93.45,CORPORATE
888,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-18 11:03:00,2026-03-18,BLR_102,5G,DATA_SESSION,1472,427.19,0,0,81,142,NO_ISSUE,38.31,PREPAID
889,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-17 08:20:00,2026-03-17,BLR_101,4G,DATA_SESSION,566,214.5,0,0,91,42,NO_ISSUE,11.56,CORPORATE
890,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-26 04:02:00,2026-01-26,BLR_101,4G,DATA_SESSION,974,1422.59,0,0,46,257,NO_ISSUE,47.36,POSTPAID
891,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-14 01:01:00,2026-03-14,MUM_201,4G,VOICE,962,0.0,0,1,66,177,LOW_SPEED,17.17,CORPORATE
892,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-06 02:30:00,2026-01-06,CHE_401,4G,VOICE,591,0.0,0,0,75,231,NO_ISSUE,5.18,POSTPAID
893,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-25 07:54:00,2026-01-25,PUN_601,4G,VOICE,764,0.0,0,0,92,107,NO_ISSUE,16.57,PREPAID
894,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-01 01:13:00,2026-03-01,DEL_301,5G,DATA_SESSION,444,858.74,0,0,99,151,LOW_SPEED,20.98,POSTPAID
895,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-24 23:49:00,2026-01-24,HYD_501,4G,VOICE,1368,0.0,0,0,95,91,NO_ISSUE,15.68,PREPAID
896,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-27 13:06:00,2026-02-27,MUM_201,5G,VOICE,345,0.0,0,0,77,96,NO_ISSUE,2.42,POSTPAID
897,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-10 05:01:00,2026-02-10,PUN_601,4G,DATA_SESSION,1199,1737.77,0,0,86,262,LOW_SPEED,55.37,CORPORATE
898,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-04 21:39:00,2026-01-04,MUM_201,5G,SMS,0,0.0,1,0,99,37,NO_ISSUE,0.13,PREPAID
899,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-26 04:54:00,2026-03-26,MUM_201,4G,VOICE,1448,0.0,0,0,60,91,NO_ISSUE,16.89,POSTPAID
900,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-12 00:04:00,2026-02-12,DEL_301,4G,VOICE,1368,0.0,0,0,57,174,NO_ISSUE,11.89,CORPORATE
901,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-04 13:46:00,2026-03-04,PUN_601,5G,DATA_SESSION,30,1195.97,0,0,79,35,NO_ISSUE,45.95,CORPORATE
902,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-06 12:46:00,2026-03-06,PUN_601,5G,VOICE,813,0.0,0,0,52,112,DROP,18.67,POSTPAID
903,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-01 19:44:00,2026-02-01,PUN_601,5G,VOICE,1221,0.0,0,1,57,206,NO_ISSUE,14.95,CORPORATE
904,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-01 00:17:00,2026-03-01,KOL_701,4G,VOICE,110,0.0,0,0,90,67,NO_ISSUE,1.99,POSTPAID
905,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-25 00:12:00,2026-01-25,BLR_102,4G,SMS,0,0.0,1,0,55,223,NO_ISSUE,0.07,CORPORATE
906,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-15 09:22:00,2026-03-15,CHE_401,4G,DATA_SESSION,283,1438.83,0,0,84,252,NO_ISSUE,58.08,PREPAID
907,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-24 19:01:00,2026-01-24,BLR_102,4G,DATA_SESSION,1672,2007.03,0,0,92,277,NO_ISSUE,71.17,POSTPAID
908,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-31 12:26:00,2026-03-31,KOL_701,5G,VOICE,1401,0.0,0,1,35,96,NO_SIGNAL,26.83,CORPORATE
909,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-05 16:02:00,2026-01-05,BLR_101,4G,VOICE,1797,0.0,0,0,81,45,NO_SIGNAL,33.65,POSTPAID
910,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-17 12:26:00,2026-01-17,BLR_102,4G,VOICE,934,0.0,0,0,39,77,NO_ISSUE,5.35,PREPAID
911,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-08 09:41:00,2026-03-08,KOL_701,4G,VOICE,582,0.0,0,0,93,144,NO_SIGNAL,13.43,CORPORATE
912,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-08 05:11:00,2026-01-08,PUN_601,4G,VOICE,1267,0.0,0,0,47,215,NO_ISSUE,24.72,POSTPAID
913,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-03 06:53:00,2026-01-03,DEL_301,5G,VOICE,1497,0.0,0,0,45,120,BILLING,31.25,CORPORATE
914,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-04 07:31:00,2026-02-04,CHE_401,4G,DATA_SESSION,914,690.59,0,0,58,161,NO_ISSUE,23.32,POSTPAID
915,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-07 07:30:00,2026-02-07,HYD_501,5G,VOICE,1365,0.0,0,0,69,128,NO_ISSUE,33.47,PREPAID
916,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-07 01:12:00,2026-01-07,HYD_501,5G,DATA_SESSION,1267,2068.3,0,0,88,172,NO_ISSUE,80.09,POSTPAID
917,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-01 18:38:00,2026-02-01,BLR_102,4G,DATA_SESSION,1769,1857.72,0,0,61,292,NO_ISSUE,70.23,CORPORATE
918,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-21 08:14:00,2026-02-21,MUM_201,4G,SMS,0,0.0,1,0,82,175,NO_ISSUE,0.06,CORPORATE
919,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-21 16:01:00,2026-02-21,BLR_102,5G,VOICE,67,0.0,0,0,71,152,DROP,1.66,POSTPAID
920,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-06 06:31:00,2026-02-06,PUN_601,5G,VOICE,1188,0.0,0,0,55,206,DROP,23.39,PREPAID
921,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-30 07:44:00,2026-01-30,CHE_401,4G,DATA_SESSION,1380,2212.47,0,0,75,277,NO_ISSUE,115.87,POSTPAID
922,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-15 12:54:00,2026-01-15,PUN_601,4G,SMS,0,0.0,1,0,71,21,NO_ISSUE,0.08,PREPAID
923,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-30 22:16:00,2026-03-30,DEL_301,4G,VOICE,79,0.0,0,0,52,277,BILLING,1.34,POSTPAID
924,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-22 01:40:00,2026-02-22,DEL_301,5G,DATA_SESSION,778,61.69,0,0,84,151,NO_ISSUE,9.76,CORPORATE
925,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-13 05:28:00,2026-02-13,KOL_701,5G,SMS,0,0.0,1,0,76,43,NO_ISSUE,0.14,PREPAID
926,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-14 18:32:00,2026-03-14,PUN_601,4G,VOICE,1333,0.0,0,1,77,101,NO_ISSUE,25.91,CORPORATE
927,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-20 17:26:00,2026-03-20,BLR_101,5G,VOICE,552,0.0,0,0,50,193,DROP,9.9,POSTPAID
928,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-16 03:06:00,2026-03-16,MUM_201,5G,VOICE,1594,0.0,0,1,86,193,NO_SIGNAL,28.03,PREPAID
929,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-11 05:44:00,2026-03-11,BLR_102,5G,DATA_SESSION,248,1806.38,0,0,81,115,NO_ISSUE,37.57,POSTPAID
930,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-28 16:32:00,2026-02-28,CHE_401,4G,DATA_SESSION,1472,1231.48,0,0,66,153,NO_ISSUE,56.25,POSTPAID
931,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-03-11 13:08:00,2026-03-11,KOL_701,4G,VOICE,73,0.0,0,0,82,205,NO_ISSUE,0.81,POSTPAID
932,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-03 12:47:00,2026-03-03,BLR_101,5G,VOICE,1443,0.0,0,0,72,108,NO_ISSUE,13.79,PREPAID
933,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-03 09:31:00,2026-02-03,KOL_701,5G,DATA_SESSION,1078,1017.58,0,0,56,98,NO_ISSUE,48.62,POSTPAID
934,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-21 12:15:00,2026-03-21,BLR_102,4G,VOICE,797,0.0,0,1,43,195,NO_ISSUE,7.28,CORPORATE
935,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-02 16:47:00,2026-02-02,BLR_102,4G,VOICE,1327,0.0,0,0,64,123,NO_ISSUE,7.51,CORPORATE
936,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-20 14:40:00,2026-02-20,MUM_201,5G,SMS,0,0.0,1,0,45,214,NO_ISSUE,0.1,CORPORATE
937,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-22 00:48:00,2026-01-22,CHE_401,4G,DATA_SESSION,102,2448.55,0,0,69,162,NO_ISSUE,106.74,PREPAID
938,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-20 03:47:00,2026-01-20,BLR_102,4G,VOICE,1210,0.0,0,0,47,294,NO_SIGNAL,7.29,POSTPAID
939,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-08 20:09:00,2026-01-08,DEL_301,4G,VOICE,1227,0.0,0,0,97,173,NO_ISSUE,20.41,POSTPAID
940,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-01 07:04:00,2026-01-01,DEL_301,4G,VOICE,574,0.0,0,0,57,188,NO_ISSUE,8.77,CORPORATE
941,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-26 07:22:00,2026-01-26,BLR_102,4G,DATA_SESSION,1301,1102.91,0,0,58,269,NO_ISSUE,63.26,PREPAID
942,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-03 12:08:00,2026-03-03,KOL_701,5G,VOICE,927,0.0,0,0,58,59,DROP,18.78,POSTPAID
943,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-04 13:51:00,2026-03-04,MUM_201,4G,VOICE,1189,0.0,0,0,76,100,NO_ISSUE,15.37,CORPORATE
944,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-29 07:57:00,2026-03-29,CHE_401,4G,VOICE,1239,0.0,0,0,69,137,NO_SIGNAL,17.89,PREPAID
945,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-08 09:31:00,2026-03-08,MUM_201,5G,VOICE,941,0.0,0,0,85,205,NO_ISSUE,19.05,POSTPAID
946,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-12 01:38:00,2026-03-12,DEL_301,5G,VOICE,434,0.0,0,0,67,85,LOW_SPEED,2.38,CORPORATE
947,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-26 11:04:00,2026-02-26,PUN_601,5G,VOICE,238,0.0,0,1,55,93,DROP,5.67,PREPAID
948,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-23 23:47:00,2026-01-23,BLR_102,4G,VOICE,788,0.0,0,1,42,195,NO_ISSUE,9.76,PREPAID
949,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-31 04:40:00,2026-03-31,CHE_401,4G,DATA_SESSION,330,2185.51,0,0,73,122,NO_ISSUE,55.06,CORPORATE
950,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-05 00:23:00,2026-03-05,DEL_301,5G,VOICE,159,0.0,0,0,75,102,NO_SIGNAL,2.21,POSTPAID
951,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-03 05:14:00,2026-02-03,BLR_101,5G,VOICE,1461,0.0,0,0,37,45,NO_ISSUE,19.31,PREPAID
952,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-02 17:23:00,2026-01-02,BLR_102,5G,DATA_SESSION,1052,2183.34,0,0,76,212,NO_ISSUE,62.19,PREPAID
953,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-18 15:39:00,2026-02-18,MUM_201,4G,VOICE,1763,0.0,0,1,94,117,DROP,35.86,POSTPAID
954,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-07 21:31:00,2026-01-07,DEL_301,4G,VOICE,949,0.0,0,0,90,30,NO_ISSUE,10.32,PREPAID
955,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-09 03:07:00,2026-02-09,MUM_201,5G,VOICE,1216,0.0,0,0,76,146,NO_ISSUE,22.26,POSTPAID
956,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-12 14:37:00,2026-03-12,DEL_301,4G,VOICE,226,0.0,0,1,40,85,NO_ISSUE,5.45,PREPAID
957,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-28 19:45:00,2026-01-28,BLR_101,5G,VOICE,497,0.0,0,0,62,207,NO_ISSUE,3.85,POSTPAID
958,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-21 05:09:00,2026-03-21,BLR_102,5G,DATA_SESSION,799,127.79,0,0,91,112,NO_ISSUE,20.61,PREPAID
959,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-11 02:49:00,2026-03-11,BLR_102,5G,VOICE,1536,0.0,0,0,75,116,NO_ISSUE,37.94,POSTPAID
960,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-02 17:16:00,2026-01-02,CHE_401,5G,VOICE,839,0.0,0,0,47,100,NO_ISSUE,9.4,CORPORATE
961,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-06 01:49:00,2026-03-06,BLR_101,4G,VOICE,818,0.0,0,0,37,160,DROP,18.77,PREPAID
962,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-17 10:56:00,2026-02-17,MUM_201,5G,VOICE,1581,0.0,0,1,61,199,NO_ISSUE,19.66,PREPAID
963,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-09 18:51:00,2026-03-09,HYD_501,5G,DATA_SESSION,767,2198.3,0,0,49,211,NO_ISSUE,60.36,POSTPAID
964,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-03-13 13:04:00,2026-03-13,BLR_102,4G,VOICE,983,0.0,0,1,53,228,NO_ISSUE,12.33,PREPAID
965,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-01 23:40:00,2026-02-01,MUM_201,4G,SMS,0,0.0,1,0,43,77,BILLING,0.23,POSTPAID
966,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-29 14:19:00,2026-01-29,DEL_301,5G,VOICE,546,0.0,0,0,81,167,NO_ISSUE,3.78,CORPORATE
967,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-21 05:05:00,2026-01-21,CHE_401,5G,VOICE,312,0.0,0,0,45,200,NO_ISSUE,4.08,PREPAID
968,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-08 16:46:00,2026-03-08,PUN_601,4G,DATA_SESSION,966,1672.55,0,0,69,87,NO_ISSUE,38.51,PREPAID
969,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-03-14 12:56:00,2026-03-14,PUN_601,4G,VOICE,312,0.0,0,0,65,102,NO_ISSUE,1.63,PREPAID
970,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-20 19:19:00,2026-01-20,KOL_701,4G,VOICE,920,0.0,0,1,70,283,NO_SIGNAL,10.81,POSTPAID
971,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-03 01:17:00,2026-03-03,DEL_301,5G,SMS,0,0.0,1,0,68,26,DROP,0.16,PREPAID
972,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-17 19:19:00,2026-03-17,MUM_201,4G,VOICE,625,0.0,0,0,79,177,NO_ISSUE,10.04,CORPORATE
973,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-16 21:22:00,2026-03-16,MUM_201,5G,SMS,0,0.0,1,0,59,46,LOW_SPEED,0.2,POSTPAID
974,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-03-15 02:11:00,2026-03-15,MUM_201,4G,VOICE,1440,0.0,0,0,56,211,NO_ISSUE,26.8,PREPAID
975,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-20 08:58:00,2026-03-20,CHE_401,4G,VOICE,840,0.0,0,0,88,263,NO_ISSUE,6.49,POSTPAID
976,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-26 06:26:00,2026-03-26,PUN_601,4G,DATA_SESSION,156,152.76,0,0,87,91,NO_ISSUE,9.55,PREPAID
977,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-01 01:23:00,2026-03-01,MUM_201,4G,VOICE,529,0.0,0,0,44,135,BILLING,5.57,CORPORATE
978,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-10 14:34:00,2026-02-10,KOL_701,4G,VOICE,690,0.0,0,1,50,286,NO_ISSUE,4.87,CORPORATE
979,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-17 02:12:00,2026-03-17,KOL_701,5G,VOICE,950,0.0,0,0,78,79,NO_SIGNAL,5.53,CORPORATE
980,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-23 11:54:00,2026-02-23,DEL_301,5G,VOICE,1792,0.0,0,0,72,67,NO_ISSUE,12.13,POSTPAID
981,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-18 09:49:00,2026-03-18,HYD_501,4G,DATA_SESSION,136,1596.96,0,0,70,161,NO_SIGNAL,39.4,POSTPAID
